pop_total,zip code tabulation area,pop_white,pop_black,pop_hispanic
217.0,28089,191.0,17.0,2.0
37023.0,28115,29532.0,3235.0,2638.0
21119.0,28120,16640.0,2985.0,682.0
146.0,28169,130.0,16.0,0.0
12745.0,28202,7746.0,3148.0,836.0
11919.0,28206,1454.0,8611.0,1420.0
9539.0,28207,8852.0,292.0,182.0
35059.0,28270,25667.0,3698.0,1862.0
17600.0,28301,2877.0,13000.0,677.0
35641.0,28311,14194.0,14985.0,3649.0
2562.0,28385,1130.0,1170.0,102.0
3899.0,28323,2152.0,1138.0,499.0
444.0,28325,200.0,68.0,139.0
14022.0,28372,1511.0,1876.0,299.0
15526.0,28387,12067.0,2333.0,653.0
1990.0,28399,1123.0,591.0,252.0
10303.0,28457,7019.0,1078.0,1948.0
1643.0,28447,797.0,509.0,317.0
2503.0,28454,1655.0,764.0,84.0
1914.0,28455,1804.0,74.0,16.0
10490.0,28460,8529.0,133.0,1109.0
7252.0,28465,7023.0,0.0,170.0
10551.0,28467,9172.0,799.0,228.0
160.0,28707,160.0,0.0,0.0
2302.0,28709,2235.0,0.0,37.0
260.0,28519,185.0,74.0,1.0
1016.0,28527,910.0,59.0,47.0
590.0,28528,570.0,0.0,0.0
1706.0,28529,1429.0,143.0,73.0
22968.0,28012,18215.0,1918.0,1202.0
63423.0,28027,40559.0,10913.0,7056.0
3296.0,28032,2642.0,90.0,168.0
35302.0,28052,18721.0,11588.0,4082.0
376.0,28076,272.0,104.0,0.0
27557.0,28081,18383.0,4724.0,3664.0
8473.0,28090,6816.0,1370.0,151.0
5287.0,28129,4863.0,197.0,161.0
27496.0,28146,23741.0,1851.0,1022.0
2591.0,28167,2067.0,437.0,63.0
30789.0,28211,23163.0,4086.0,1321.0
40724.0,28213,8139.0,20893.0,8785.0
6958.0,28762,6383.0,100.0,396.0
10314.0,28777,8733.0,586.0,709.0
9939.0,28778,8413.0,324.0,912.0
1377.0,28902,1356.0,3.0,0.0
1031.0,28909,854.0,0.0,143.0
31085.0,28104,25677.0,2070.0,1411.0
340.0,28109,240.0,70.0,21.0
39278.0,28117,33225.0,1846.0,1612.0
2262.0,28125,2198.0,0.0,44.0
7056.0,28128,5228.0,1102.0,153.0
9394.0,28166,7683.0,1299.0,210.0
15946.0,28203,10956.0,3473.0,543.0
62533.0,28215,14921.0,31379.0,12420.0
5705.0,28305,3688.0,1542.0,230.0
23385.0,28326,14130.0,3981.0,3312.0
354.0,28332,203.0,84.0,65.0
7357.0,28339,4656.0,2154.0,385.0
4843.0,28341,1946.0,1293.0,1492.0
35673.0,28348,18913.0,9881.0,3668.0
25760.0,28352,10923.0,10575.0,744.0
38760.0,28358,15817.0,11628.0,3244.0
34180.0,28409,29815.0,854.0,1971.0
3845.0,28420,3265.0,289.0,78.0
7139.0,28114,5999.0,565.0,466.0
2371.0,28746,2268.0,27.0,6.0
42650.0,28806,34004.0,2584.0,4017.0
22205.0,28532,13360.0,4501.0,2610.0
2581.0,28618,2454.0,9.0,61.0
308.0,28646,306.0,1.0,1.0
1135.0,28683,1069.0,0.0,51.0
4874.0,28901,4407.0,35.0,158.0
12265.0,28584,10548.0,144.0,805.0
7259.0,28586,4982.0,2042.0,134.0
51706.0,28601,39955.0,2997.0,5327.0
994.0,28649,994.0,0.0,0.0
7635.0,28604,6909.0,155.0,351.0
970.0,28627,860.0,0.0,99.0
4759.0,28640,4118.0,110.0,474.0
3100.0,28654,2801.0,93.0,125.0
125.0,28666,83.0,0.0,42.0
3590.0,28670,3317.0,15.0,162.0
1301.0,28682,1232.0,42.0,27.0
7459.0,28694,7060.0,61.0,154.0
13398.0,28711,12196.0,596.0,191.0
17044.0,28714,15780.0,129.0,862.0
21474.0,28739,18709.0,370.0,1354.0
2758.0,28763,2392.0,20.0,247.0
4890.0,28356,3078.0,1091.0,252.0
76811.0,28269,26492.0,35171.0,7245.0
40919.0,28403,32085.0,5491.0,1858.0
11268.0,28516,9434.0,1344.0,151.0
35523.0,28607,32269.0,715.0,1344.0
6577.0,28678,5578.0,120.0,662.0
24403.0,28379,14894.0,7352.0,1089.0
3800.0,28456,1415.0,1824.0,420.0
21852.0,28504,12546.0,6742.0,1266.0
34945.0,28792,25875.0,1552.0,6292.0
11049.0,28134,5635.0,3188.0,1353.0
22694.0,28209,17675.0,1620.0,2583.0
2071.0,28689,1682.0,55.0,238.0
603.0,28736,410.0,0.0,189.0
7380.0,28107,6397.0,391.0,415.0
5469.0,28163,4805.0,43.0,506.0
233.0,28342,206.0,0.0,10.0
0.0,28629,0.0,0.0,0.0
6307.0,28673,6047.0,174.0,56.0
10152.0,28721,9517.0,73.0,395.0
86.0,28039,0.0,40.0,0.0
118.0,28108,21.0,97.0,0.0
0.0,28244,0.0,0.0,0.0
0.0,28280,0.0,0.0,0.0
0.0,28282,0.0,0.0,0.0
607.0,28308,403.0,89.0,98.0
6470.0,28310,3696.0,951.0,1061.0
19196.0,28312,11140.0,5279.0,1589.0
135.0,28375,94.0,34.0,1.0
49.0,28424,16.0,33.0,0.0
3248.0,28533,2073.0,314.0,663.0
279.0,28583,164.0,70.0,28.0
353.0,28587,108.0,241.0,0.0
494.0,28628,422.0,24.0,34.0
71.0,28647,71.0,0.0,0.0
0.0,28652,0.0,0.0,0.0
453.0,28667,437.0,0.0,13.0
16.0,28672,16.0,0.0,0.0
140.0,28720,105.0,0.0,10.0
7488.0,28759,6663.0,263.0,215.0
267.0,28775,267.0,0.0,0.0
7811.0,28785,7464.0,0.0,282.0
326.0,28553,326.0,0.0,0.0
617.0,28663,491.0,5.0,121.0
12613.0,28748,11482.0,163.0,613.0
10138.0,28754,9239.0,300.0,388.0
2995.0,28905,2826.0,0.0,34.0
973.0,28781,937.0,0.0,0.0
20821.0,28786,19280.0,258.0,641.0
8759.0,28904,8274.0,226.0,197.0
39483.0,28273,11902.0,13276.0,9742.0
27225.0,28328,11973.0,7410.0,6317.0
9657.0,28340,2912.0,3572.0,329.0
12107.0,28345,6249.0,4696.0,389.0
2840.0,28349,1233.0,890.0,471.0
128.0,28350,123.0,0.0,3.0
16886.0,28365,9021.0,3352.0,3962.0
67.0,28367,59.0,2.0,0.0
7026.0,28382,4840.0,1215.0,614.0
11199.0,28384,4055.0,2176.0,2817.0
18334.0,28501,5311.0,11500.0,838.0
2699.0,28508,1170.0,90.0,1349.0
2364.0,28523,1649.0,616.0,97.0
2734.0,28582,2233.0,89.0,372.0
3697.0,28594,3476.0,15.0,76.0
22233.0,28613,15741.0,1226.0,2637.0
2109.0,28622,1892.0,52.0,155.0
21314.0,28787,19285.0,154.0,1212.0
1023.0,28434,337.0,398.0,24.0
7131.0,28431,4666.0,2188.0,152.0
1619.0,28438,1348.0,187.0,36.0
931.0,28439,512.0,379.0,21.0
33435.0,28451,24351.0,5077.0,2518.0
18423.0,28472,10278.0,6639.0,761.0
5114.0,28478,2829.0,2052.0,180.0
8512.0,28518,6178.0,1193.0,832.0
1961.0,28538,972.0,811.0,172.0
5153.0,28543,3219.0,351.0,1127.0
388.0,28577,379.0,3.0,0.0
12874.0,28580,6020.0,4494.0,1985.0
285.0,28581,285.0,0.0,0.0
29105.0,28602,20985.0,3739.0,2494.0
252.0,28616,226.0,7.0,0.0
2474.0,28626,2222.0,7.0,161.0
5890.0,28642,4929.0,421.0,405.0
54594.0,28655,42112.0,5052.0,4250.0
25636.0,28681,22461.0,1899.0,469.0
1979.0,28685,1748.0,56.0,14.0
3941.0,28692,3736.0,99.0,64.0
13638.0,28697,11693.0,678.0,685.0
3224.0,28701,3044.0,16.0,64.0
8025.0,28719,1240.0,68.0,464.0
3219.0,28726,1936.0,292.0,820.0
8354.0,28731,7336.0,57.0,899.0
1008.0,28774,990.0,0.0,0.0
13683.0,28801,9233.0,3459.0,368.0
33756.0,28803,26336.0,4301.0,1286.0
566.0,28511,566.0,0.0,0.0
10321.0,28513,6374.0,2975.0,606.0
2919.0,28525,2348.0,125.0,350.0
1361.0,28531,1300.0,11.0,43.0
46338.0,28546,24974.0,9947.0,6912.0
168.0,28554,152.0,16.0,0.0
3428.0,28605,3234.0,34.0,3.0
1162.0,28611,1095.0,0.0,20.0
39518.0,28625,29314.0,5242.0,3381.0
12338.0,28612,10742.0,126.0,394.0
1537.0,28619,1351.0,75.0,82.0
1339.0,28624,1339.0,0.0,0.0
11698.0,28638,10572.0,100.0,766.0
3521.0,28643,3414.0,0.0,70.0
21229.0,28659,17519.0,1277.0,2136.0
2377.0,28665,2359.0,0.0,18.0
2663.0,28669,2052.0,401.0,49.0
34545.0,28677,21162.0,8654.0,3846.0
1740.0,28679,1668.0,0.0,72.0
560.0,28702,560.0,0.0,0.0
19060.0,28704,15316.0,1039.0,1570.0
9284.0,28174,4832.0,2648.0,1556.0
0.0,28019,0.0,0.0,0.0
3555.0,28033,3098.0,70.0,294.0
21075.0,28043,15920.0,2863.0,1622.0
25037.0,28086,20190.0,3700.0,605.0
39710.0,28092,30965.0,3073.0,4183.0
5999.0,28135,2693.0,2738.0,223.0
9912.0,28138,9428.0,113.0,211.0
25348.0,28152,17464.0,5756.0,1422.0
2908.0,28159,1294.0,1184.0,312.0
11861.0,28170,4224.0,6920.0,421.0
48304.0,28210,29633.0,7272.0,8706.0
43046.0,28262,13356.0,19105.0,3415.0
6725.0,28204,4497.0,1491.0,170.0
39700.0,28208,5271.0,26563.0,4194.0
39631.0,28226,30892.0,3350.0,2588.0
36404.0,28304,15823.0,13292.0,4233.0
41944.0,28306,19876.0,13178.0,4920.0
16192.0,28327,13061.0,1750.0,867.0
24780.0,28334,16699.0,5539.0,1874.0
10019.0,28337,5162.0,3458.0,1133.0
1404.0,28343,510.0,635.0,3.0
1426.0,28363,893.0,355.0,79.0
17190.0,28374,15567.0,390.0,674.0
44328.0,28376,18778.0,15856.0,5766.0
2106.0,28393,830.0,608.0,600.0
2620.0,28396,1081.0,946.0,267.0
38213.0,28412,29781.0,3869.0,2700.0
3737.0,28453,1191.0,1076.0,1313.0
6128.0,28469,5526.0,213.0,328.0
322.0,28520,322.0,0.0,0.0
15623.0,28539,12301.0,651.0,1476.0
15104.0,28551,8240.0,4989.0,1318.0
4767.0,28555,3605.0,775.0,274.0
7477.0,28572,5505.0,962.0,979.0
1767.0,28615,1750.0,0.0,6.0
1464.0,28623,1447.0,0.0,0.0
5230.0,28634,4011.0,478.0,591.0
8701.0,28657,7929.0,4.0,467.0
577.0,28671,566.0,11.0,0.0
8704.0,28713,7547.0,3.0,364.0
1222.0,28766,1219.0,3.0,0.0
18141.0,28779,16488.0,213.0,597.0
1809.0,28783,1511.0,0.0,140.0
48775.0,28540,31156.0,8628.0,5354.0
2877.0,28521,2209.0,364.0,304.0
6858.0,28578,3483.0,372.0,2940.0
3018.0,28526,1517.0,910.0,588.0
2769.0,28571,2289.0,324.0,64.0
484.0,28575,471.0,4.0,0.0
3674.0,28585,2374.0,1135.0,109.0
182.0,28589,182.0,0.0,0.0
24613.0,28590,14772.0,7072.0,1250.0
1689.0,28606,1437.0,117.0,124.0
5788.0,28609,5458.0,211.0,35.0
10120.0,28610,7940.0,953.0,391.0
27460.0,28031,22503.0,2177.0,1646.0
7738.0,28040,6732.0,599.0,82.0
37335.0,28054,22702.0,8824.0,3601.0
1909.0,28091,1398.0,497.0,0.0
68.0,28102,68.0,0.0,0.0
20007.0,28630,18142.0,451.0,1010.0
3162.0,28635,2849.0,19.0,294.0
46604.0,28645,39690.0,3304.0,2492.0
11106.0,28650,9698.0,448.0,691.0
1878.0,28660,1702.0,139.0,37.0
9125.0,28690,8220.0,388.0,203.0
1819.0,28693,1636.0,16.0,137.0
2247.0,28698,1988.0,12.0,205.0
55.0,28725,38.0,0.0,12.0
26935.0,28734,23843.0,422.0,2003.0
293.0,28735,293.0,0.0,0.0
3748.0,28741,3558.0,22.0,117.0
9937.0,28753,9437.0,58.0,285.0
4715.0,28756,3854.0,207.0,186.0
2187.0,29056,666.0,1428.0,8.0
4671.0,29058,2857.0,1520.0,0.0
5615.0,29059,1640.0,3722.0,51.0
1609.0,29834,1291.0,180.0,30.0
6112.0,29835,3108.0,2871.0,0.0
155.0,29844,130.0,25.0,0.0
6408.0,29853,3514.0,2685.0,95.0
15762.0,29860,12639.0,2469.0,412.0
197.0,29921,49.0,144.0,0.0
4299.0,29924,3003.0,1108.0,36.0
1150.0,29934,62.0,953.0,122.0
800.0,29592,224.0,547.0,0.0
79.0,29594,57.0,20.0,0.0
11902.0,29601,7308.0,3669.0,622.0
13006.0,29620,8711.0,4104.0,80.0
1642.0,29639,1242.0,258.0,40.0
17642.0,29671,16276.0,711.0,382.0
22658.0,29678,17394.0,3208.0,1335.0
19419.0,29706,9976.0,8575.0,460.0
32066.0,29715,23269.0,4227.0,2431.0
4308.0,29718,2952.0,954.0,35.0
47797.0,29720,29934.0,13836.0,2483.0
8253.0,29824,4089.0,3470.0,535.0
4127.0,29827,1217.0,2829.0,73.0
983.0,29845,437.0,494.0,9.0
803.0,29922,181.0,607.0,8.0
25875.0,29926,19092.0,2341.0,3980.0
221.0,29932,39.0,139.0,43.0
22609.0,29420,11178.0,8001.0,1614.0
3085.0,29429,1676.0,1302.0,43.0
915.0,29446,314.0,601.0,0.0
4231.0,29436,2122.0,1927.0,108.0
2510.0,29438,1725.0,722.0,49.0
60033.0,29445,35087.0,13795.0,5768.0
22024.0,29455,15898.0,4389.0,1436.0
2197.0,29468,526.0,1607.0,30.0
2016.0,29475,1432.0,499.0,78.0
2375.0,29729,1414.0,708.0,62.0
58571.0,29732,40358.0,12244.0,3534.0
2599.0,29742,2104.0,376.0,24.0
1593.0,29819,772.0,581.0,103.0
1558.0,29821,1043.0,318.0,184.0
5247.0,29832,2635.0,2341.0,248.0
405.0,29836,132.0,248.0,16.0
446.0,29082,289.0,123.0,0.0
1375.0,29104,422.0,917.0,4.0
5271.0,29128,1638.0,3521.0,32.0
2855.0,29129,1371.0,1003.0,481.0
408.0,29838,386.0,22.0,0.0
32470.0,29841,21475.0,6134.0,3259.0
1690.0,29911,1107.0,566.0,0.0
5711.0,29918,993.0,4022.0,620.0
11693.0,29920,4677.0,6460.0,368.0
9675.0,29927,3449.0,3249.0,2714.0
34082.0,29708,28664.0,1828.0,1918.0
1553.0,29726,1213.0,286.0,6.0
9722.0,29728,5224.0,2737.0,1362.0
38920.0,29803,30080.0,5450.0,1635.0
5924.0,29805,4307.0,1367.0,207.0
2568.0,29809,1553.0,887.0,59.0
2372.0,29163,168.0,2204.0,0.0
9709.0,29172,5587.0,3118.0,742.0
14230.0,29180,5177.0,8109.0,399.0
11895.0,29207,5331.0,3138.0,2307.0
15562.0,29325,9909.0,4623.0,646.0
13648.0,29334,9635.0,1919.0,1043.0
26.0,29338,26.0,0.0,0.0
2068.0,29009,986.0,1016.0,19.0
1691.0,29015,168.0,1493.0,8.0
21259.0,29016,12100.0,7876.0,716.0
17393.0,29078,13311.0,3095.0,433.0
17170.0,29102,7821.0,8558.0,613.0
1098.0,29105,585.0,360.0,129.0
28744.0,29115,7333.0,20340.0,487.0
2159.0,29125,911.0,1203.0,0.0
8387.0,29135,3916.0,4068.0,357.0
1075.0,29145,346.0,539.0,190.0
28666.0,29154,15428.0,10837.0,1150.0
546.0,29175,471.0,75.0,0.0
21242.0,29201,14166.0,4969.0,508.0
40305.0,29210,13921.0,21825.0,1613.0
2511.0,29332,1651.0,659.0,199.0
30751.0,29349,26005.0,2795.0,1087.0
75.0,29375,38.0,6.0,16.0
1402.0,29377,681.0,119.0,602.0
4767.0,29032,3473.0,593.0,479.0
3263.0,29047,1592.0,1608.0,13.0
14605.0,29061,3577.0,9470.0,1020.0
4145.0,29384,3559.0,534.0,9.0
456.0,29434,359.0,67.0,30.0
34315.0,29407,21900.0,10535.0,720.0
22832.0,29418,9269.0,10017.0,2145.0
3594.0,29432,2124.0,1329.0,27.0
3191.0,29437,1571.0,1413.0,151.0
37497.0,31405,15757.0,17500.0,2385.0
35457.0,31406,18839.0,13394.0,1428.0
8875.0,31411,8278.0,187.0,179.0
1130.0,31796,793.0,317.0,0.0
5487.0,31803,2537.0,2533.0,309.0
5180.0,31806,3372.0,1522.0,268.0
6961.0,31808,5227.0,769.0,367.0
6272.0,31811,4695.0,1174.0,166.0
3556.0,31831,2633.0,833.0,44.0
19255.0,31903,1721.0,14108.0,2576.0
18110.0,31905,10190.0,2415.0,3529.0
694.0,31011,509.0,121.0,35.0
21549.0,31015,10396.0,9816.0,688.0
28391.0,31021,14199.0,13105.0,462.0
12322.0,31036,7332.0,4317.0,430.0
566.0,31038,337.0,198.0,0.0
1361.0,31058,1326.0,10.0,0.0
1193.0,31065,514.0,662.0,6.0
252.0,31067,196.0,56.0,0.0
1217.0,31094,659.0,542.0,8.0
3339.0,31775,1781.0,195.0,1330.0
855.0,31789,675.0,152.0,26.0
1788.0,31790,1304.0,384.0,21.0
843.0,31798,607.0,59.0,164.0
5929.0,31822,3648.0,1778.0,232.0
17530.0,31005,11767.0,3565.0,1416.0
3099.0,31012,1531.0,1450.0,109.0
13265.0,31014,9044.0,3796.0,369.0
1913.0,31017,1697.0,204.0,3.0
8966.0,31027,5708.0,2666.0,521.0
1261.0,31035,826.0,355.0,43.0
3198.0,31046,2319.0,756.0,45.0
861.0,31050,672.0,189.0,0.0
43762.0,31061,22890.0,18481.0,941.0
8685.0,31087,2183.0,6205.0,164.0
5079.0,31068,1179.0,3615.0,124.0
20167.0,31069,12414.0,6121.0,404.0
72.0,31081,72.0,0.0,0.0
7046.0,31096,3712.0,3252.0,14.0
1656.0,31097,1361.0,279.0,5.0
15488.0,31211,6011.0,8952.0,191.0
432.0,31318,373.0,59.0,0.0
14541.0,31516,12306.0,1451.0,536.0
3474.0,31519,2437.0,532.0,489.0
16402.0,31522,15342.0,381.0,340.0
29803.0,31525,18110.0,8221.0,1961.0
8103.0,31546,4919.0,2178.0,636.0
21146.0,31548,13444.0,5162.0,1632.0
3649.0,31098,1635.0,1381.0,220.0
20297.0,31312,16820.0,2271.0,356.0
187.0,31327,100.0,87.0,0.0
10815.0,31820,6889.0,2324.0,908.0
2238.0,31826,1163.0,932.0,121.0
2174.0,31827,559.0,1579.0,12.0
568.0,31527,568.0,0.0,0.0
20742.0,31906,5884.0,13445.0,708.0
842.0,31567,842.0,0.0,0.0
13650.0,31523,10636.0,1513.0,1214.0
3170.0,31542,2970.0,200.0,0.0
963.0,31551,681.0,113.0,169.0
3543.0,31606,3050.0,248.0,98.0
5053.0,31645,4056.0,661.0,199.0
912.0,31648,546.0,107.0,228.0
967.0,31711,494.0,291.0,178.0
8419.0,31730,3403.0,4536.0,400.0
715.0,31735,608.0,57.0,50.0
1935.0,31738,1378.0,408.0,83.0
18322.0,31750,10829.0,6281.0,1066.0
2774.0,31765,1922.0,608.0,144.0
12138.0,31791,7270.0,4501.0,5.0
27308.0,31794,13481.0,10231.0,2846.0
3240.0,31801,2276.0,481.0,322.0
234.0,31814,88.0,146.0,0.0
801.0,31550,622.0,0.0,151.0
36304.0,31602,19332.0,13325.0,1856.0
1468.0,31624,1067.0,19.0,322.0
560.0,31630,207.0,117.0,164.0
6602.0,31635,4427.0,1607.0,430.0
1492.0,31066,990.0,471.0,14.0
2677.0,31075,1839.0,276.0,107.0
3414.0,31076,2029.0,1165.0,172.0
9636.0,31082,4341.0,5086.0,73.0
4695.0,31089,1575.0,2711.0,216.0
28140.0,31093,12075.0,12634.0,2172.0
10640.0,31636,8444.0,787.0,1168.0
18584.0,31701,3120.0,14597.0,295.0
1084.0,31712,865.0,158.0,61.0
3547.0,31773,2978.0,471.0,18.0
2316.0,31778,1770.0,420.0,86.0
9998.0,31779,4500.0,4764.0,285.0
1317.0,31009,1024.0,186.0,76.0
10433.0,32407,8402.0,589.0,930.0
987.0,32410,866.0,0.0,84.0
13480.0,32425,11572.0,1051.0,318.0
926.0,32427,680.0,148.0,28.0
3975.0,32431,2976.0,698.0,207.0
2525.0,32445,1255.0,852.0,325.0
11557.0,32501,4203.0,6770.0,342.0
36300.0,32526,28005.0,4415.0,1266.0
27632.0,32533,21356.0,4785.0,480.0
29265.0,32539,22430.0,3046.0,2037.0
4364.0,32580,3038.0,220.0,499.0
4700.0,32668,3989.0,22.0,610.0
50992.0,32703,22394.0,11613.0,14420.0
3764.0,32744,3369.0,155.0,163.0
3273.0,32767,3160.0,1.0,90.0
39384.0,32810,12839.0,14001.0,9312.0
55586.0,32818,6255.0,36725.0,8179.0
9240.0,32820,5136.0,966.0,2396.0
9421.0,32827,4194.0,273.0,3840.0
15741.0,32922,5951.0,6170.0,2734.0
26687.0,32927,21395.0,1416.0,1882.0
2629.0,32949,2372.0,52.0,180.0
5659.0,32145,3916.0,1220.0,355.0
23768.0,32060,18502.0,3005.0,2066.0
2254.0,32094,1971.0,129.0,154.0
854.0,32139,809.0,20.0,3.0
10450.0,32148,8521.0,393.0,1160.0
10502.0,32169,9977.0,27.0,280.0
3934.0,32180,2497.0,20.0,1384.0
2186.0,32187,1677.0,482.0,13.0
1089.0,32190,393.0,114.0,582.0
19411.0,32217,12962.0,2433.0,3049.0
11931.0,32219,4634.0,5979.0,679.0
38651.0,32257,27260.0,4806.0,4244.0
31990.0,32258,21506.0,3268.0,2320.0
49969.0,32259,40984.0,2054.0,3404.0
15864.0,32310,6273.0,7960.0,1071.0
21038.0,32311,11839.0,5451.0,1320.0
4269.0,32331,2711.0,1293.0,72.0
1373.0,32336,758.0,563.0,47.0
224.0,32355,207.0,0.0,16.0
3374.0,32403,1927.0,449.0,560.0
32194.0,32208,4846.0,25833.0,760.0
35436.0,32209,814.0,32978.0,897.0
14629.0,32176,13374.0,233.0,682.0
26377.0,32177,17530.0,6649.0,1742.0
61496.0,32210,29728.0,21427.0,5757.0
26956.0,32250,23313.0,698.0,1652.0
32029.0,32277,14427.0,12723.0,2945.0
3832.0,32320,2709.0,857.0,115.0
1769.0,32346,1762.0,0.0,7.0
18643.0,32351,5547.0,10160.0,2662.0
22374.0,32025,14701.0,4719.0,1766.0
9426.0,32046,8489.0,388.0,193.0
11724.0,32054,8506.0,2233.0,697.0
57226.0,32068,45245.0,2918.0,5290.0
5366.0,32113,3765.0,828.0,459.0
34928.0,32034,29375.0,2383.0,2058.0
17114.0,32055,10825.0,5340.0,636.0
457.0,32061,457.0,0.0,0.0
7664.0,32066,4934.0,1325.0,1263.0
3856.0,32071,3439.0,17.0,166.0
461.0,32079,442.0,19.0,0.0
8009.0,32110,5994.0,751.0,1056.0
22398.0,32119,17085.0,2623.0,1694.0
5823.0,32124,3699.0,1140.0,517.0
30135.0,32159,26788.0,750.0,1597.0
8075.0,32179,6891.0,662.0,256.0
2268.0,32181,1909.0,164.0,154.0
35917.0,32207,19566.0,6938.0,5249.0
13179.0,32220,10276.0,2176.0,237.0
24473.0,32233,18511.0,2178.0,2128.0
51275.0,32246,28321.0,7779.0,8650.0
30712.0,32301,12930.0,14211.0,1802.0
6277.0,32321,4383.0,1209.0,484.0
4726.0,32324,2008.0,2292.0,330.0
3032.0,32328,2748.0,67.0,159.0
828.0,32330,214.0,297.0,317.0
1315.0,32332,8.0,1096.0,211.0
2088.0,32334,1980.0,6.0,0.0
17179.0,32428,13274.0,2767.0,766.0
3132.0,32442,2627.0,360.0,38.0
1064.0,32430,970.0,0.0,42.0
0.0,32432,0.0,0.0,0.0
9964.0,32439,7942.0,283.0,1185.0
3322.0,32443,1620.0,1494.0,76.0
161.0,32447,0.0,138.0,19.0
8179.0,32465,6013.0,1412.0,528.0
23426.0,32536,16515.0,3003.0,2107.0
21315.0,32548,14737.0,2758.0,2037.0
12971.0,32569,9143.0,1092.0,1354.0
32864.0,32312,24893.0,3491.0,1935.0
4321.0,32577,3762.0,261.0,133.0
32833.0,32578,26733.0,1665.0,1812.0
7195.0,32603,4611.0,501.0,1132.0
5326.0,32619,5046.0,18.0,214.0
570.0,32648,544.0,6.0,0.0
47.0,32681,47.0,0.0,0.0
44826.0,32708,29791.0,2225.0,9017.0
36047.0,32724,26545.0,2911.0,5563.0
4673.0,32735,4062.0,183.0,327.0
3188.0,32764,2876.0,128.0,105.0
21406.0,32778,15732.0,2276.0,2451.0
14790.0,32963,13607.0,76.0,902.0
204.0,32970,31.0,173.0,0.0
1184.0,32350,1035.0,58.0,81.0
40029.0,32404,28943.0,5139.0,2558.0
1983.0,32420,1887.0,20.0,29.0
7182.0,32424,4464.0,1586.0,595.0
4514.0,32455,4069.0,100.0,71.0
14524.0,32534,9197.0,3466.0,776.0
3641.0,32462,2838.0,415.0,54.0
6450.0,32466,6040.0,136.0,211.0
44759.0,32514,27670.0,8612.0,3457.0
3104.0,32567,2696.0,315.0,53.0
24684.0,32605,17537.0,2093.0,2678.0
30624.0,32607,17906.0,6056.0,3928.0
1004.0,32622,950.0,31.0,18.0
376.0,32658,203.0,51.0,111.0
12363.0,32696,8662.0,1827.0,1318.0
2793.0,32702,2499.0,160.0,80.0
22377.0,32726,13907.0,4395.0,3318.0
5991.0,32730,3136.0,598.0,1998.0
9922.0,32736,8372.0,335.0,997.0
26679.0,32757,18478.0,3284.0,3774.0
2787.0,32759,2498.0,176.0,18.0
29737.0,32779,22862.0,1097.0,3751.0
50991.0,32792,29512.0,4433.0,13380.0
19888.0,32829,5758.0,2423.0,9953.0
14090.0,32903,12619.0,89.0,778.0
31206.0,32904,23389.0,1577.0,3112.0
44097.0,32907,26087.0,8114.0,7509.0
17868.0,32966,15663.0,335.0,1387.0
27676.0,32958,23616.0,1664.0,1775.0
20960.0,32960,15991.0,2002.0,2038.0
5735.0,32531,5227.0,111.0,38.0
33339.0,32547,21675.0,4704.0,4494.0
9305.0,32561,8824.0,61.0,255.0
4826.0,32565,4568.0,137.0,14.0
30768.0,32570,24559.0,2399.0,1450.0
123.0,32639,117.0,0.0,0.0
23766.0,32606,16077.0,2179.0,2547.0
14630.0,32615,9886.0,3371.0,1007.0
3937.0,32617,2814.0,751.0,266.0
13168.0,32653,9238.0,1912.0,753.0
10111.0,32680,9131.0,288.0,419.0
12186.0,32693,9527.0,1157.0,1043.0
30415.0,32127,26085.0,1174.0,2174.0
7933.0,32136,7311.0,172.0,321.0
718.0,32193,470.0,244.0,0.0
2986.0,32195,2383.0,65.0,381.0
30227.0,32221,15754.0,9353.0,2036.0
54496.0,32225,34528.0,8433.0,5184.0
5780.0,32234,4633.0,519.0,360.0
60712.0,32244,26159.0,21064.0,7517.0
13039.0,32254,4538.0,7236.0,801.0
27126.0,32937,23579.0,648.0,1836.0
34306.0,32807,9041.0,2870.0,20501.0
10181.0,32920,9289.0,181.0,381.0
1506.0,32925,1004.0,131.0,243.0
12029.0,32951,11067.0,22.0,588.0
50436.0,32303,27695.0,18319.0,2296.0
28319.0,32327,22228.0,4519.0,927.0
3301.0,32343,190.0,2785.0,189.0
256.0,32361,256.0,0.0,0.0
0.0,32399,0.0,0.0,0.0
10191.0,32409,9028.0,65.0,526.0
15400.0,32459,13836.0,54.0,1057.0
5831.0,32460,3754.0,1459.0,464.0
171.0,32463,150.0,21.0,0.0
7570.0,32040,6768.0,366.0,240.0
1824.0,32044,1711.0,99.0,0.0
8054.0,32112,3537.0,938.0,3349.0
1393.0,32140,1329.0,0.0,23.0
556.0,32147,556.0,0.0,0.0
5381.0,32508,2999.0,522.0,1294.0
5694.0,32535,3744.0,1587.0,189.0
3081.0,32542,1526.0,544.0,619.0
28585.0,32583,21987.0,3243.0,1786.0
18579.0,32601,10958.0,4300.0,1774.0
8784.0,32626,7358.0,925.0,287.0
11207.0,32643,9155.0,753.0,954.0
14433.0,32656,13279.0,85.0,557.0
538.0,32664,390.0,125.0,18.0
7147.0,32666,6108.0,734.0,125.0
334.0,32697,203.0,74.0,22.0
48008.0,32725,25294.0,4128.0,16813.0
22073.0,32751,14912.0,3385.0,2930.0
